Automorphism Ratio (A_r1),A_r_norm_2,A_r_norm_1,Number of Unique Groups (C_auto),Automorphism Ratio (A_r_log),num_nodes,automorphism_score,data_name
1.667068298913701e-05,0.5553377115576034,0.11067542311520662,158973,-0.8893245768847934,235868,0.3260086149880441,ogbl-collab
