Automorphism Ratio (A_r1),A_r_norm_2,A_r_norm_1,Number of Unique Groups (C_auto),Automorphism Ratio (A_r_log),num_nodes,automorphism_score,data_name
0.0009574470695213913,0.6352563638388589,0.2705127276777176,13213,-0.7294872723222822,13752,0.03919429901105298,Computers
