data_name,num_node,Metric,Best Valid,Best Valid Mean,Mean List,Variance List,Test Result
0.4_GraphType.ERDOS_RENYI,2000,AUC,62.5 ± 24.3,62.5,"[97.5, 62.5, 40.0]","[7.91, 24.3, 35.75]",40.00 ± 35.75
0.4_GraphType.ERDOS_RENYI,2000,AUC,62.5 ± 24.3,62.5,"[97.5, 62.5, 40.0]","[7.91, 24.3, 35.75]",40.00 ± 35.75
