Automorphism Ratio (A_r1),A_r_norm_2,A_r_norm_1,Number of Unique Groups (C_auto),Automorphism Ratio (A_r_log),num_nodes,automorphism_score,data_name
0.0007679439531804007,0.5990033468528021,0.1980066937056042,7380,-0.8019933062943958,7650,0.03529411764705881,Photo
