Automorphism Ratio (A_r1),A_r_norm_2,A_r_norm_1,Number of Unique Groups (C_auto),Automorphism Ratio (A_r_log),num_nodes,automorphism_score,data_name
0.001657742676573102,0.6170263162501806,0.23405263250036124,3925,-0.7659473674996389,4267,0.08014998828216546,ogbl-ddi
