Automorphism Ratio (A_r1),A_r_norm_2,A_r_norm_1,Number of Unique Groups (C_auto),Automorphism Ratio (A_r_log),num_nodes,automorphism_score,data_name
0.024721542617176424,0.7718767259125082,0.5437534518250166,2090,-0.4562465481749835,3327,0.37180643222122034,Citeseer
