data_name,num_node,Metric,Best Valid,Best Valid Mean,Mean List,Variance List,Test Result
RegularTilling.TRIANGULAR,8000,Hits@1,20.0 ± 27.39,20.0,"[50.0, 20.0, 60.0]","[50.0, 27.39, 22.36]",60.00 ± 22.36
RegularTilling.TRIANGULAR,8000,Hits@5,100.0 ± 0.0,100.0,"[100.0, 100.0, 100.0]","[0.0, 0.0, 0.0]",100.00 ± 0.00
RegularTilling.TRIANGULAR,8000,Hits@50,100.0 ± 0.0,100.0,"[100.0, 100.0, 100.0]","[0.0, 0.0, 0.0]",100.00 ± 0.00
RegularTilling.TRIANGULAR,8000,Hits@100,100.0 ± 0.0,100.0,"[100.0, 100.0, 100.0]","[0.0, 0.0, 0.0]",100.00 ± 0.00
RegularTilling.TRIANGULAR,8000,MRR,100.0 ± 0.0,100.0,"[70.0, 100.0, 80.0]","[20.92, 0.0, 11.18]",80.00 ± 11.18
RegularTilling.TRIANGULAR,8000,AUC,50.0 ± 17.68,50.0,"[70.0, 50.0, 65.0]","[27.39, 17.68, 22.36]",65.00 ± 22.36
RegularTilling.TRIANGULAR,8000,AP,65.0 ± 13.69,65.0,"[78.33, 65.0, 81.67]","[20.92, 13.69, 10.87]",81.67 ± 10.87
