data_name,num_node,Metric,Best Valid,Best Valid Mean,Mean List,Variance List,Test Result
RegularTilling.TRIANGULAR,8000,Hits@1,30.0 ± 44.72,30.0,"[100.0, 30.0, 70.0]","[0.0, 44.72, 44.72]",70.00 ± 44.72
RegularTilling.TRIANGULAR,8000,Hits@5,100.0 ± 0.0,100.0,"[100.0, 100.0, 100.0]","[0.0, 0.0, 0.0]",100.00 ± 0.00
RegularTilling.TRIANGULAR,8000,Hits@50,100.0 ± 0.0,100.0,"[100.0, 100.0, 100.0]","[0.0, 0.0, 0.0]",100.00 ± 0.00
RegularTilling.TRIANGULAR,8000,Hits@100,100.0 ± 0.0,100.0,"[100.0, 100.0, 100.0]","[0.0, 0.0, 0.0]",100.00 ± 0.00
RegularTilling.TRIANGULAR,8000,MRR,100.0 ± 0.0,100.0,"[75.0, 100.0, 90.0]","[25.0, 0.0, 22.36]",90.00 ± 22.36
RegularTilling.TRIANGULAR,8000,AUC,65.0 ± 22.36,65.0,"[100.0, 65.0, 70.0]","[0.0, 22.36, 44.72]",70.00 ± 44.72
RegularTilling.TRIANGULAR,8000,AP,70.0 ± 20.92,70.0,"[100.0, 70.0, 85.0]","[0.0, 20.92, 25.27]",85.00 ± 25.27
