Automorphism Ratio (A_r1),A_r_norm_2,A_r_norm_1,Number of Unique Groups (C_auto),Automorphism Entropy (H_auto),Automorphism Ratio (A_r_log),num_nodes,H_auto_normalized,data_name
0.003663003663003663,0.5549888215698476,0.10997764313969538,273,5.609471522184997,-0.8900223568603046,546,0.8900223135449838,RegularTilling.TRIANGULAR
0.011363636363636364,0.567029235679399,0.13405847135879778,88,4.47733672647821,-0.865941528641202,176,0.8659415116215196,RegularTilling.TRIANGULAR
