Automorphism Ratio (A_r1),A_r_norm,Number of Unique Groups (C_auto),Automorphism Entropy (H_auto),Automorphism Ratio (A_r_log),num_nodes,H_auto_normalized,data_name
0.0010263989101717418,0.6389053171933738,13202,9.319926957712537,-0.7221893656132523,13752,0.9780654931938806,Computers
Automorphism Ratio (A_r1),A_r_norm,Number of Unique Groups (C_auto),Automorphism Entropy (H_auto),Automorphism Ratio (A_r_log),num_nodes,H_auto_normalized,data_name
0.0007595027553505062,0.5983853512547079,7386,8.788044477632724,-0.803229297490584,7650,0.9827322198607851,Photo
